Geochronid	Grpno	Spotno	Grainspot	238U(ppm)	232Th(ppm)	232Th_238U	f(%)	238U_206Pb	238U_206Pb_er	207Pb_206Pb	207Pb_206Pb_er	238U_206Pb*	238U_206Pb*_er	207Pb*_206*Pb	207Pb*_206*Pb_er	238U_206Pb*_age	238U_206Pb*_age_er	207Pb*_206Pb*_age	207Pb*_206Pb*_age_er	Disc(%)	CalibrationUncertaintyincluded	calibrationconst	1sigmaexternalerror	1sigmainternalerror	ComPb_cor_meth
229285.1	S	6	6.1	274.1	153.42	0.55972	0.023914	1.6796	0.015656	0.2281	0.00091665	1.68	0.015661	0.22789	0.00092498	3010.6	22.936	3037.3	6.504	0.88047	TRUE	0.005497647	0.5	0.266697044	204
229285.1	S	10	10.1	94.04	117.66	1.2511	0.099981	1.6464	0.022516	0.22913	0.0016142	1.648	0.022554	0.22825	0.0016755	3057.1	33.678	3039.8	11.76	-0.5685	TRUE	0.005497647	0.5	0.266697044	204
229285.1	S	15	16.1	159.7	223.35	1.3986	0.013423	1.6583	0.018112	0.22858	0.0011858	1.6585	0.018116	0.22846	0.0011919	3041.8	26.936	3041.3	8.3573	-0.014473	TRUE	0.005497647	0.5	0.266697044	204
229285.1	S	20	21.1	596.91	1677.1	2.8096	-0.013163	1.6324	0.013054	0.2284	0.00068986	1.6321	0.013052	0.22852	0.00069303	3080.8	20.21	3041.7	4.8579	-1.2842	TRUE	0.005497647	0.5	0.266697044	204
229285.1	S	25	25.1	345.83	289.29	0.83652	0.0064233	1.7078	0.014954	0.22948	0.00084227	1.7079	0.014955	0.22943	0.00084424	2971.2	21.377	3048.1	5.8912	2.5231	TRUE	0.005497647	0.5	0.266697044	204
229285.1	S	4	4.1	202.75	104.61	0.51598	-0.010319	1.4665	0.015251	0.26648	0.0011986	1.4664	0.01525	0.26657	0.0012018	3351.9	27.753	3286	7.0806	-2.0051	TRUE	0.005497647	0.5	0.266697044	204
229285.1	S	8	8.1	257.36	79.057	0.30718	0.022579	1.4996	0.014171	0.26827	0.0010361	1.4999	0.014176	0.26807	0.0010426	3293.2	24.976	3294.8	6.1041	0.049039	TRUE	0.005497647	0.5	0.266697044	204
229285.1	D	22	20.2	210.78	805.27	3.8205	0.15003	1.8569	0.027377	0.22654	0.0010584	1.8597	0.027428	0.22521	0.0011181	2773.9	33.526	3018.3	7.9681	8.096	TRUE	0.005497647	0.5	0.266697044	204
229285.1	Z	29	29.1	412.55	617.12	1.4958	0.70099	1.9087	0.016359	0.17928	0.0007326	1.9222	0.016546	0.17303	0.001026	2700.2	19.438	2587.1	9.8962	-4.3707	TRUE	0.005497647	0.5	0.266697044	204
229285.1	Z	5	5.1	155.37	279.31	1.7977	0.13721	1.9705	0.022053	0.1793	0.0011671	1.9732	0.022107	0.17808	0.0012572	2642.9	24.623	2635.1	11.728	-0.29632	TRUE	0.005497647	0.5	0.266697044	204
