Geochronid	Grpno	Spotno	Grainspot	238U(ppm)	232Th(ppm)	232Th_238U	f(%)	238U_206Pb	238U_206Pb_er	207Pb_206Pb	207Pb_206Pb_er	238U_206Pb*	238U_206Pb*_er	207Pb*_206*Pb	207Pb*_206*Pb_er	238U_206Pb*_age	238U_206Pb*_age_er	207Pb*_206Pb*_age	207Pb*_206Pb*_age_er	Disc(%)	CalibrationUncertaintyincluded	calibrationconst	1sigmaexternalerror	1sigmainternalerror	ComPb_cor_meth
242498.1	S	27	27.1	373.42	388.1	1.0393	0.03401	0.14256	0.0075286	0.59433	0.005074	1.682	0.014687	0.22859	0.00078609	3007	21.248	3040.1	5.5854	1.09	TRUE	0.005318523	0.5	0.183926856	204
242498.1	S	31	31.1	346.82	405.35	1.1688	-1.3546E-18	0.15967	0.0079509	0.60485	0.0052597	1.6533	0.014695	0.22831	0.0008157	3049.4	21.859	3040.2	5.7237	-0.3005	TRUE	0.005318523	0.5	0.183926856	204
242498.1	S	18	18.1	285.59	298.17	1.044	0.0072678	0.14313	0.0079678	0.59343	0.0054344	1.685	0.015738	0.22843	0.0008897	3003.3	22.669	3040.6	6.258	1.2268	TRUE	0.005318523	0.5	0.183926856	204
242498.1	S	30	30.1	413.48	493.02	1.1924	0.030512	0.14374	0.0064014	0.59495	0.0049178	1.6803	0.014227	0.22879	0.00074869	3009.5	20.633	3041.7	5.3062	1.0603	TRUE	0.005318523	0.5	0.183926856	204
242498.1	S	3	3.1	311.49	436.97	1.4028	0.037	0.14016	0.0057246	0.58963	0.0054034	1.6954	0.015844	0.22895	0.00089511	2987.9	22.591	3042.4	6.3568	1.7924	TRUE	0.005318523	0.5	0.183926856	204
242498.1	S	21	21.1	437.41	377.94	0.86405	0.029309	0.14539	0.012834	0.59709	0.0071248	1.6743	0.020213	0.22892	0.00073314	3018.1	29.289	3042.7	5.1902	0.80837	TRUE	0.005318523	0.5	0.183926856	204
242498.1	S	11	11.1	348.68	324.49	0.93062	0.041086	0.1514	0.0095424	0.60333	0.0051909	1.6568	0.014575	0.22945	0.0008017	3043.2	21.608	3045.7	5.6878	0.081105	TRUE	0.005318523	0.5	0.183926856	204
242498.1	S	4	4.1	349.59	455.07	1.3017	0.023325	0.13414	0.005502	0.58688	0.0050538	1.7035	0.014999	0.22949	0.00079825	2976.8	21.248	3047.1	5.6219	2.307	TRUE	0.005318523	0.5	0.183926856	204
242498.1	S	23	23.1	229.66	263.31	1.1465	0.01881	0.15387	0.0087546	0.60119	0.0059616	1.663	0.016771	0.22948	0.0010121	3034.6	24.642	3047.2	7.1157	0.41283	TRUE	0.005318523	0.5	0.183926856	204
242498.1	S	34	34.1	208.92	419.31	2.0071	0.010434	0.13541	0.0062685	0.58181	0.0090746	1.7186	0.02699	0.23058	0.001067	2956.1	37.38	3055.5	7.4354	3.251	TRUE	0.005318523	0.5	0.183926856	204
242498.1	D	22	22.1	141.49	226.61	1.6016	0.22708	0.12925	0.0043942	0.54236	0.0064197	1.8396	0.022005	0.22027	0.0013274	2793.3	27.319	2967.9	10.662	5.8814	TRUE	0.005318523	0.5	0.183926856	204
242498.1	D	37	37.1	383.53	301.37	0.78578	0.021588	0.032053	0.0073233	0.51098	0.0084454	1.9566	0.032538	0.22748	0.00076492	2660.8	36.362	3033	5.4379	12.273	TRUE	0.005318523	0.5	0.183926856	204
242498.1	D	42	22.2	100.24	236.09	2.3552	0.065542	0.11736	0.0036815	0.54496	0.0073642	1.8338	0.024999	0.22898	0.0015524	2804.2	31.157	3040.8	11.146	7.7821	TRUE	0.005318523	0.5	0.183926856	204
242498.1	D	41	41.1	228.05	424.27	1.8604	0.034533	0.11902	0.0057132	0.55768	0.0094354	1.7925	0.030505	0.22876	0.00096727	2857	39.4	3041.3	6.8687	6.0578	TRUE	0.005318523	0.5	0.183926856	204
242498.1	D	38	38.1	469.77	496.62	1.0572	0.016684	0.084494	0.017794	0.54677	0.020053	1.8286	0.067149	0.2297	0.00068033	2811.7	83.733	3048.9	4.7732	7.7794	TRUE	0.005318523	0.5	0.183926856	204
