sample_id,geochronid,analysis_type,analysis_document,analysis_doc_link,dlat,dlong,recommended_reference,local_pdf_path,download_status,download_error,download_size_bytes
242672,242672.1,U-Pb zircon,242672.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/242672.1.pdf,-29.373367,116.351661,"Wingate, MTD, Fielding, IOH, Lu, Y and Ivanic, T 2021, 242672: felsic metavolcanic rock, Solomon Road; Geochronology Record 1800: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/242672.1.pdf,DOWNLOADED,,2582281
242683,242683.1,SHRIMP U-Pb zircon,242683.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/242683.1.pdf,-28.646077,116.39351,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2024, 242683.1: metarhyolite, Golden Stream mine; Geochronology Record 1986: Geological Survey of Western Australia, 5p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/242683.1.pdf,DOWNLOADED,,3976691
242695,242695.1,U-Pb zircon,242695.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/242695.1.pdf,-28.649527,116.35058,"Wingate, MTD, Fielding, IOH, Lu, Y and Ivanic, TJ 2022, 242695: hornblende metamonzonite, Olivers Well; Geochronology Record 872: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/242695.1.pdf,DOWNLOADED,,2497691
242908,242908.1,U-Pb zircon,242908.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/242908.1.pdf,-21.88962,116.074216,"Wingate, MTD, Fielding, IOH, Lu, Y and Martin, DMcB 2021, 242908: tuffaceous volcanic rock, Red Hill mine; Geochronology Record 1819: Geological Survey of Western Australia, 5p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/242908.1.pdf,DOWNLOADED,,3382062
242931,242931.1,U-Pb zircon,242931.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/242931.1.pdf,-22.479868,116.515888,"Wingate, MTD, Fielding, IOH, Lu, Y, Martin, DMcB and Allen, HJ 2022, 242931: volcaniclastic siltstone, Mount Berry; Geochronology Record 1898: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/242931.1.pdf,DOWNLOADED,,1852694
245105,245105.1,U-Pb zircon,245105.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/245105.1.pdf,-30.617644,121.565329,"Wingate, MTD, Fielding, IOH, Lu, Y and Smithies, RH 2021, 245105: volcaniclastic sandstone, Kanowna Belle mine; Geochronology Record 1835: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/245105.1.pdf,DOWNLOADED,,1932183
245115,245115.1,U-Pb zircon,245115.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/245115.1.pdf,-30.595585,121.609469,"Wingate, MTD, Fielding, IOH, Lu, Y and Smithies, RH 2021, 245115: porphyritic microgranite, Kanowna Consuls mine; Geochronology Record 1836: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/245115.1.pdf,DOWNLOADED,,1937178
245122,245122.1,U-Pb zircon,245122.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/245122.1.pdf,-30.468297,120.935801,"Wingate, MTD, Fielding, IOH, Lu, Y and Smithies, RH 2021, 245122: volcaniclastic sandstone, Carbine mine; Geochronology Record 1837: Geological Survey of Western Australia, 5p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/245122.1.pdf,DOWNLOADED,,2880613
245127,245127.1,U-Pb zircon,245127.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/245127.1.pdf,-30.990906,121.44032,"Wingate, MTD, Fielding, IOH, Lu, Y and Smithies, RH 2021, 245127: porphyritic metadacite, Ellen Dam; Geochronology Record 1838: Geological Survey of Western Australia, 4p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/245127.1.pdf,DOWNLOADED,,1825461
248205,248205.1,U-Pb zircon,248205.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/248205.1.pdf,-31.512976,116.205931,"Wingate, MTD, Fielding, IOH, Lu, Y and Ivanic, TJ 2022, 248205: siliciclastic schist, Julimar prospect; Geochronology Record 1899: Geological Survey of Western Australia, 8p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/248205.1.pdf,DOWNLOADED,,2454844
248284,248284.2,SHRIMP U-Pb zircon,248284.2.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/248284.2.pdf,-32.164037,118.45143,"Fielding, IOH, Lu, Y, Wingate, MTD and Ivanic, TJ 2023, 248284: metamonzogranite, Merino prospect; Geochronology Record 1908: Geological Survey of Western Australia, WA Geology Online, Explanatory Notes extract viewed 5 July 2023. <www.dmirs.wa.gov.au/geochron>",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/248284.2.pdf,DOWNLOADED,,2365701
249438,249438.1,U-Pb zircon,249438.1.pdf,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/249438.1.pdf,-28.454293,120.890084,"Wingate, MTD, Fielding, IOH, Lu, Y and Lowrey, JR 2021, 249438: porphyritic microgranite, Bannockburn mine; Geochronology Record 1839: Geological Survey of Western Australia, 6p.",/Users/lucymathieson/Peak-Picking-v2/LeadLoss/reports/gswa_missing_pdfs/249438.1.pdf,DOWNLOADED,,2238287
