sample_id,geochronid,analysis_document,parser_type,raw_row_text,group_id,spot_no,grain_spot,u238_ppm,th232_ppm,th232_u238,f204_pct,u238_pb206_ratio,u238_pb206_ratio_1sigma,pb207_pb206_ratio,pb207_pb206_ratio_1sigma,u238_pb206_star_ratio,u238_pb206_star_ratio_1sigma,pb207_star_pb206_star_ratio,pb207_star_pb206_star_ratio_1sigma,u238_pb206_star_date_ma,u238_pb206_star_date_1sigma_ma,pb207_star_pb206_star_date_ma,pb207_star_pb206_star_date_1sigma_ma,disc_pct,sample_dlat,sample_dlong,siteid,tectonic_unit,analysis_doc_link,recommended_reference,originator_name,location_join_mode,location_conflict_flag
211120,211120.1,211120.1.pdf,STRICT_20COL,S          79    79.1       406    234     0.58   0.014    1.899   0.024   0.19238       0.00063   1.899    0.024   0.19226   0.00063   2727     28     2762     5       1.2,S,79,79.1,406,234,0.58,0.014,1.899,0.024,0.19238,0.00063,1.899,0.024,0.19226,0.00063,2727,28,2762,5,1.2,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,S          56    56.1       241    98      0.41   0.041    1.933   0.018   0.19283       0.00074   1.933    0.018   0.19247   0.00076   2688     21     2763     6       2.7,S,56,56.1,241,98,0.41,0.041,1.933,0.018,0.19283,0.00074,1.933,0.018,0.19247,0.00076,2688,21,2763,6,2.7,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,S          10    10.1       357    76      0.21   0.037    1.880   0.017   0.19316       0.00061   1.880    0.017   0.19284   0.00062   2749     20     2767     5       0.6,S,10,10.1,357,76,0.21,0.037,1.880,0.017,0.19316,0.00061,1.880,0.017,0.19284,0.00062,2749,20,2767,5,0.6,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,S          86    86.1       262    87      0.33   0.014    1.962   0.026   0.19301       0.00083   1.962    0.026   0.19288   0.00083   2655     29     2767     7       4.0,S,86,86.1,262,87,0.33,0.014,1.962,0.026,0.19301,0.00083,1.962,0.026,0.19288,0.00083,2655,29,2767,7,4.0,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,S          87     87.1      514    129     0.25   0.000    1.895   0.023   0.19291       0.00061   1.895    0.023   0.19291   0.00061   2732     28     2767     5       1.3,S,87,87.1,514,129,0.25,0.000,1.895,0.023,0.19291,0.00061,1.895,0.023,0.19291,0.00061,2732,28,2767,5,1.3,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,S          54    54.1       268    121     0.45   0.057    1.888   0.024   0.19379       0.00079   1.889    0.024   0.19329   0.00080   2738     29     2770     7       1.2,S,54,54.1,268,121,0.45,0.057,1.888,0.024,0.19379,0.00079,1.889,0.024,0.19329,0.00080,2738,29,2770,7,1.2,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,S          30    30.1       142    107     0.76   -0.021   1.877   0.020   0.19350       0.00091   1.876    0.020   0.19369   0.00092   2754     25     2774     8       0.7,S,30,30.1,142,107,0.76,-0.021,1.877,0.020,0.19350,0.00091,1.876,0.020,0.19369,0.00092,2754,25,2774,8,0.7,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,S          15    15.1       715    352     0.49   0.010    1.892   0.015   0.19453       0.00045   1.892    0.015   0.19445   0.00045   2735     18     2780     4       1.6,S,15,15.1,715,352,0.49,0.010,1.892,0.015,0.19453,0.00045,1.892,0.015,0.19445,0.00045,2735,18,2780,4,1.6,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,S          14    14.1       955    160     0.17   0.031    1.896   0.014   0.19922       0.00038   1.897    0.014   0.19894   0.00038   2730     17     2818     3       3.1,S,14,14.1,955,160,0.17,0.031,1.896,0.014,0.19922,0.00038,1.897,0.014,0.19894,0.00038,2730,17,2818,3,3.1,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,S         43    43.1       579     187      0.32   0.002   1.787   0.014     0.21242        0.00079   1.787    0.014   0.21240   0.00079   2865     19     2924     6        2.0,S,43,43.1,579,187,0.32,0.002,1.787,0.014,0.21242,0.00079,1.787,0.014,0.21240,0.00079,2865,19,2924,6,2.0,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,S         76    76.1       366     129      0.35   0.037   1.773   0.022     0.21275        0.00071   1.774    0.022   0.21242   0.00072   2882     30     2924     6        1.4,S,76,76.1,366,129,0.35,0.037,1.773,0.022,0.21275,0.00071,1.774,0.022,0.21242,0.00072,2882,30,2924,6,1.4,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,S         77     77.1      267      8       0.03   0.026   1.796   0.023     0.21520        0.00079   1.796    0.023   0.21497   0.00080   2853     31     2943     6        3.1,S,77,77.1,267,8,0.03,0.026,1.796,0.023,0.21520,0.00079,1.796,0.023,0.21497,0.00080,2853,31,2943,6,3.1,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,S         89    89.1       227     67       0.29   0.023   1.769   0.023     0.21730        0.00083   1.769    0.023   0.21709   0.00084   2888     32     2959     6        2.4,S,89,89.1,227,67,0.29,0.023,1.769,0.023,0.21730,0.00083,1.769,0.023,0.21709,0.00084,2888,32,2959,6,2.4,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,S         59    59.1       296     177      0.60   0.033   1.763   0.016     0.21822        0.00068   1.763    0.016   0.21793   0.00069   2896     21     2966     5        2.3,S,59,59.1,296,177,0.60,0.033,1.763,0.016,0.21822,0.00068,1.763,0.016,0.21793,0.00069,2896,21,2966,5,2.3,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,S         1      1.1       604     194      0.32   0.016   1.767   0.014     0.21853        0.00048   1.768    0.014   0.21839   0.00048   2890     19     2969     4        2.6,S,1,1.1,604,194,0.32,0.016,1.767,0.014,0.21853,0.00048,1.768,0.014,0.21839,0.00048,2890,19,2969,4,2.6,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,S         51    51.1       483     343      0.71   0.040   1.797   0.015     0.22120        0.00055   1.797    0.015   0.22084   0.00056   2852     19     2987     4        4.5,S,51,51.1,483,343,0.71,0.040,1.797,0.015,0.22120,0.00055,1.797,0.015,0.22084,0.00056,2852,19,2987,4,4.5,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,S         22    22.1       482     12       0.02   0.073   1.670   0.020     0.23570        0.00061   1.671    0.020   0.23506   0.00062   3023     29     3087     4        2.1,S,22,22.1,482,12,0.02,0.073,1.670,0.020,0.23570,0.00061,1.671,0.020,0.23506,0.00062,3023,29,3087,4,2.1,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,D         66    66.1      1846     876      0.47   0.038   3.163   0.037     0.14895        0.00045   3.164    0.037   0.14861   0.00046   1770     18     2330     5        24.0,D,66,66.1,1846,876,0.47,0.038,3.163,0.037,0.14895,0.00045,3.164,0.037,0.14861,0.00046,1770,18,2330,5,24.0,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,D         67     67.1     2100    2916      1.39   0.027   2.865   0.033     0.14958        0.00071   2.866    0.033   0.14934   0.00071   1930     20     2338     8        17.5,D,67,67.1,2100,2916,1.39,0.027,2.865,0.033,0.14958,0.00071,2.866,0.033,0.14934,0.00071,1930,20,2338,8,17.5,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,D         71    71.1      1280     547      0.43   0.103   2.454   0.029     0.16461        0.00107   2.457    0.029   0.16369   0.00108   2201     23     2494     11       11.7,D,71,71.1,1280,547,0.43,0.103,2.454,0.029,0.16461,0.00107,2.457,0.029,0.16369,0.00108,2201,23,2494,11,11.7,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,D         38    38.1       871     198      0.23   0.106   2.469   0.019     0.16963        0.00046   2.472    0.019   0.16868   0.00049   2190     15     2545     5        13.9,D,38,38.1,871,198,0.23,0.106,2.469,0.019,0.16963,0.00046,2.472,0.019,0.16868,0.00049,2190,15,2545,5,13.9,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,D         95    94.1      1449    2359      1.63   0.023   2.379   0.031      0.17018       0.00046   2.379    0.031   0.16997   0.00046   2262     25     2557     5        11.5,D,95,94.1,1449,2359,1.63,0.023,2.379,0.031,0.17018,0.00046,2.379,0.031,0.16997,0.00046,2262,25,2557,5,11.5,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,D         39    39.1      2049     810      0.40   0.024   2.336   0.017     0.17079        0.00068   2.337    0.017   0.17057   0.00068   2297     14     2563     7        10.4,D,39,39.1,2049,810,0.40,0.024,2.336,0.017,0.17079,0.00068,2.337,0.017,0.17057,0.00068,2297,14,2563,7,10.4,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,D         26    26.1      1399     376      0.27   0.029   2.343   0.017     0.17312        0.00031   2.344    0.017   0.17286   0.00032   2291     15     2586     3        11.4,D,26,26.1,1399,376,0.27,0.029,2.343,0.017,0.17312,0.00031,2.344,0.017,0.17286,0.00032,2291,15,2586,3,11.4,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,D         74    74.1       1129    417      0.37   0.027   2.439   0.029     0.17607        0.00050   2.440    0.029   0.17583   0.00050   2215     23     2614     5        15.3,D,74,74.1,1129,417,0.37,0.027,2.439,0.029,0.17607,0.00050,2.440,0.029,0.17583,0.00050,2215,23,2614,5,15.3,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,D         75    75.1      1099     563      0.51   0.043   2.246   0.027     0.17718        0.00050   2.247    0.027   0.17679   0.00051   2373     24     2623     5        9.5,D,75,75.1,1099,563,0.51,0.043,2.246,0.027,0.17718,0.00050,2.247,0.027,0.17679,0.00051,2373,24,2623,5,9.5,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,D         44    44.1       709     163      0.23   0.074   2.307   0.018     0.17804        0.00072   2.308    0.018   0.17738   0.00074   2320     16     2629     7        11.7,D,44,44.1,709,163,0.23,0.074,2.307,0.018,0.17804,0.00072,2.308,0.018,0.17738,0.00074,2320,16,2629,7,11.7,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,D         61    61.1      1002     224      0.22   0.022   2.146   0.016     0.18097        0.00060   2.147    0.016   0.18078   0.00061   2465     16     2660     6         7.3,D,61,61.1,1002,224,0.22,0.022,2.146,0.016,0.18097,0.00060,2.147,0.016,0.18078,0.00061,2465,16,2660,6,7.3,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,D         78    78.1       757     161      0.21   0.034   2.107   0.025     0.18238        0.00054   2.108    0.025   0.18208   0.00054   2503     26     2672     5        6.3,D,78,78.1,757,161,0.21,0.034,2.107,0.025,0.18238,0.00054,2.108,0.025,0.18208,0.00054,2503,26,2672,5,6.3,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,D         21    21.1      1694     720      0.42   0.027   2.069   0.206     0.18251        0.01105   2.070    0.206   0.18227   0.01105   2541    209     2674    100       5.0,D,21,21.1,1694,720,0.42,0.027,2.069,0.206,0.18251,0.01105,2.070,0.206,0.18227,0.01105,2541,209,2674,100,5.0,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,D         69    69.1       939     225      0.24   0.024   2.174   0.026     0.18312        0.00053   2.174    0.026   0.18290   0.00053   2439     25     2679     5        9.0,D,69,69.1,939,225,0.24,0.024,2.174,0.026,0.18312,0.00053,2.174,0.026,0.18290,0.00053,2439,25,2679,5,9.0,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,D         33    33.1       216     83       0.39   0.040   2.157   0.021     0.18342        0.00077   2.158    0.021   0.18307   0.00078   2455     20     2681     7        8.4,D,33,33.1,216,83,0.39,0.040,2.157,0.021,0.18342,0.00077,2.158,0.021,0.18307,0.00078,2455,20,2681,7,8.4,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,D         64    64.1       735     262      0.36   0.015   2.063   0.025     0.18636        0.00057   2.063    0.025   0.18623   0.00057   2548     26     2709     5        6.0,D,64,64.1,735,262,0.36,0.015,2.063,0.025,0.18636,0.00057,2.063,0.025,0.18623,0.00057,2548,26,2709,5,6.0,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,D         85    85.1       769     143      0.19   0.031   2.168   0.026     0.18805        0.00054   2.168    0.026   0.18778   0.00055   2445     25     2723     5        10.2,D,85,85.1,769,143,0.19,0.031,2.168,0.026,0.18805,0.00054,2.168,0.026,0.18778,0.00055,2445,25,2723,5,10.2,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,D         55    55.1       740     188      0.25   0.036   2.057   0.016     0.18900        0.00044   2.058    0.016   0.18868   0.00045   2553     17     2731     4        6.5,D,55,55.1,740,188,0.25,0.036,2.057,0.016,0.18900,0.00044,2.058,0.016,0.18868,0.00045,2553,17,2731,4,6.5,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,D         90    90.1       307     99       0.32   0.085   2.206   0.029     0.19064        0.00086   2.208    0.029   0.18988   0.00089   2408     27     2741     8        12.1,D,90,90.1,307,99,0.32,0.085,2.206,0.029,0.19064,0.00086,2.208,0.029,0.18988,0.00089,2408,27,2741,8,12.1,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,D         9      9.1       495     69       0.14   0.029   2.057   0.017     0.19038        0.00054   2.058    0.017   0.19012   0.00055   2553     18     2743     5        6.9,D,9,9.1,495,69,0.14,0.029,2.057,0.017,0.19038,0.00054,2.058,0.017,0.19012,0.00055,2553,18,2743,5,6.9,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
211120,211120.1,211120.1.pdf,STRICT_20COL,D         52    52.1       415     118      0.28   0.008   2.022   0.017     0.19217        0.00058   2.022    0.017   0.19209   0.00059   2590     18     2760     5        6.2,D,52,52.1,415,118,0.28,0.008,2.022,0.017,0.19217,0.00058,2.022,0.017,0.19209,0.00059,2590,18,2760,5,6.2,-28.671897,116.37537,TJIBYE000007,Youanmi Terrane,https://dasc.dmirs.wa.gov.au/download/Metadata?fileName=Geochron/pdfs/211120.1.pdf,"Wingate, MTD, Lu, Y, Fielding, IOH and Ivanic, TJ 2021, 211120: altered breccia, Deflector prospect; Geochronology Record 1823: Geological Survey of Western Australia, 7p.",Ivanic T.J.,sample_id+geochronid,
