sample_id,geochronid,analysis_document,parser_type,raw_row_text,group_id,spot_no,grain_spot,u238_ppm,th232_ppm,th232_u238,f204_pct,u238_pb206_ratio,u238_pb206_ratio_1sigma,pb207_pb206_ratio,pb207_pb206_ratio_1sigma,u238_pb206_star_ratio,u238_pb206_star_ratio_1sigma,pb207_star_pb206_star_ratio,pb207_star_pb206_star_ratio_1sigma,u238_pb206_star_date_ma,u238_pb206_star_date_1sigma_ma,pb207_star_pb206_star_date_ma,pb207_star_pb206_star_date_1sigma_ma,disc_pct
195830,195830.1,195830.1.pdf,STRICT_20COL,Z         4      4.1       232     235       1.01     0.109    5.033    0.040    0.07865       0.00073   5.038    0.040    0.07773    0.00082    1167      9      1140     21       -3.0,Z,4,4.1,232,235,1.01,0.109,5.033,0.040,0.07865,0.00073,5.038,0.040,0.07773,0.00082,1167,9,1140,21,-3.0
195830,195830.1,195830.1.pdf,STRICT_20COL,D         9      9.1       209     260      1.24      1.170    16.815   0.352    0.05516       0.00224   17.014   0.359    0.04588    0.00316    368       8       -8     166      2365,D,9,9.1,209,260,1.24,1.170,16.815,0.352,0.05516,0.00224,17.014,0.359,0.04588,0.00316,368,8,-8,166,2365
195830,195830.1,195830.1.pdf,STRICT_20COL,D         3      3.1        54     67       1.23      0.719    4.792    0.058    0.07878       0.00120   4.827    0.060    0.07275    0.00219    1214     14      1007     61       -21.3,D,3,3.1,54,67,1.23,0.719,4.792,0.058,0.07878,0.00120,4.827,0.060,0.07275,0.00219,1214,14,1007,61,-21.3
195830,195830.1,195830.1.pdf,STRICT_20COL,D         15    15.1       315     180      0.57      0.214    2.173    0.017    0.18298       0.00113   2.177    0.017    0.18107    0.00117    2436     16     2663      11       8.3,D,15,15.1,315,180,0.57,0.214,2.173,0.017,0.18298,0.00113,2.177,0.017,0.18107,0.00117,2436,16,2663,11,8.3
195830,195830.1,195830.1.pdf,STRICT_20COL,D         14    14.1       280     69       0.25      0.254    2.095    0.018    0.18356       0.00134   2.100    0.018    0.18128    0.00140    2510     18     2665      13       5.6,D,14,14.1,280,69,0.25,0.254,2.095,0.018,0.18356,0.00134,2.100,0.018,0.18128,0.00140,2510,18,2665,13,5.6
195833,195833.1,195833.1.pdf,STRICT_20COL,Y         59    53.2        88     86           1.01     0.042    2.988     0.045    0.11715       0.00088   2.990    0.045    0.11678     0.00091   1860     25     1908     14       2.5,Y,59,53.2,88,86,1.01,0.042,2.988,0.045,0.11715,0.00088,2.990,0.045,0.11678,0.00091,1860,25,1908,14,2.5
195833,195833.1,195833.1.pdf,STRICT_20COL,S         17    14.2        34     26          0.81     -0.053    2.853     0.056    0.12118       0.00143   2.852    0.056    0.12164     0.00151   1938     33     1980     22       2.2,S,17,14.2,34,26,0.81,-0.053,2.853,0.056,0.12118,0.00143,2.852,0.056,0.12164,0.00151,1938,33,1980,22,2.2
195833,195833.1,195833.1.pdf,STRICT_20COL,S          7      1.2        32     64          2.04      0.110    2.766     0.055    0.12278       0.00147   2.769    0.055    0.12181     0.00162   1987     34     1983     24       -0.2,S,7,1.2,32,64,2.04,0.110,2.766,0.055,0.12278,0.00147,2.769,0.055,0.12181,0.00162,1987,34,1983,24,-0.2
195833,195833.1,195833.1.pdf,STRICT_20COL,S          65    60.1        84     73          0.89      0.198     2.741    0.048    0.12592       0.00577   2.746    0.048    0.12418     0.00581   2002     31     2017     83       0.5,S,65,60.1,84,73,0.89,0.198,2.741,0.048,0.12592,0.00577,2.746,0.048,0.12418,0.00581,2002,31,2017,83,0.5
195833,195833.1,195833.1.pdf,STRICT_20COL,S         96    91.1       111     38          0.36      0.034    2.682     0.042    0.12500       0.00082   2.683    0.042    0.12470     0.00084   2042     27     2025     12       -0.9,S,96,91.1,111,38,0.36,0.034,2.682,0.042,0.12500,0.00082,2.683,0.042,0.12470,0.00084,2042,27,2025,12,-0.9
195833,195833.1,195833.1.pdf,STRICT_20COL,S         105   100.1      119     139         1.21      0.079    2.691     0.041    0.12544       0.00080   2.693    0.041    0.12475     0.00086   2036     27     2025     12       -0.5,S,105,100.1,119,139,1.21,0.079,2.691,0.041,0.12544,0.00080,2.693,0.041,0.12475,0.00086,2036,27,2025,12,-0.5
195833,195833.1,195833.1.pdf,STRICT_20COL,S         46    43.1        78     40          0.53      0.085    2.709     0.042    0.12560       0.00093   2.711    0.042    0.12486     0.00100   2024     27     2027     14       0.1,S,46,43.1,78,40,0.53,0.085,2.709,0.042,0.12560,0.00093,2.711,0.042,0.12486,0.00100,2024,27,2027,14,0.1
195833,195833.1,195833.1.pdf,STRICT_20COL,S         43    40.1       132     84          0.66      0.048    2.703     0.038    0.12649       0.00071   2.705    0.038    0.12606     0.00074   2028     25     2044     10       0.8,S,43,40.1,132,84,0.66,0.048,2.703,0.038,0.12649,0.00071,2.705,0.038,0.12606,0.00074,2028,25,2044,10,0.8
195833,195833.1,195833.1.pdf,STRICT_20COL,S         8      7.1       144     181         1.30      -0.012   2.671     0.038    0.12618       0.00072   2.671    0.038    0.12629     0.00072   2050     25     2047     10       -0.2,S,8,7.1,144,181,1.30,-0.012,2.671,0.038,0.12618,0.00072,2.671,0.038,0.12629,0.00072,2050,25,2047,10,-0.2
195833,195833.1,195833.1.pdf,STRICT_20COL,S         1      1.1        31     62          2.08     -0.172    2.759     0.056    0.12545       0.00185   2.754    0.056    0.12697     0.00204   1997     36     2056     28       2.9,S,1,1.1,31,62,2.08,-0.172,2.759,0.056,0.12545,0.00185,2.754,0.056,0.12697,0.00204,1997,36,2056,28,2.9
195833,195833.1,195833.1.pdf,STRICT_20COL,S         52    49.1       105     108         1.06      0.000    2.768     0.041    0.12706       0.00083   2.768    0.041    0.12706     0.00083   1988     25     2058     12       3.4,S,52,49.1,105,108,1.06,0.000,2.768,0.041,0.12706,0.00083,2.768,0.041,0.12706,0.00083,1988,25,2058,12,3.4
195833,195833.1,195833.1.pdf,STRICT_20COL,S         88    83.1        95     77          0.83      0.120    2.671     0.043    0.12855       0.00091   2.674    0.043    0.12750     0.00101   2048     29     2064     14       0.8,S,88,83.1,95,77,0.83,0.120,2.671,0.043,0.12855,0.00091,2.674,0.043,0.12750,0.00101,2048,29,2064,14,0.8
195833,195833.1,195833.1.pdf,STRICT_20COL,S         56    51.2        45     37          0.84     -0.031    2.617     0.046    0.12732       0.00113   2.616    0.046    0.12759     0.00117   2087     32     2065     16       -1.0,S,56,51.2,45,37,0.84,-0.031,2.617,0.046,0.12732,0.00113,2.616,0.046,0.12759,0.00117,2087,32,2065,16,-1.0
195833,195833.1,195833.1.pdf,STRICT_20COL,S         45    42.1        45     57          1.33     -0.136    2.675     0.048    0.12650       0.00120   2.671    0.048    0.12769     0.00134   2050     32     2066     19       0.8,S,45,42.1,45,57,1.33,-0.136,2.675,0.048,0.12650,0.00120,2.671,0.048,0.12769,0.00134,2050,32,2066,19,0.8
195833,195833.1,195833.1.pdf,STRICT_20COL,S         54    51.1        60     60          1.04      0.103    2.693     0.044    0.12862       0.00105   2.696    0.044    0.12771     0.00114   2034     29     2067     16       1.6,S,54,51.1,60,60,1.04,0.103,2.693,0.044,0.12862,0.00105,2.696,0.044,0.12771,0.00114,2034,29,2067,16,1.6
195833,195833.1,195833.1.pdf,STRICT_20COL,S         122   117.1      136     129         0.98      0.136    2.645     0.040    0.12952       0.00076   2.649    0.040    0.12832     0.00085   2065     27     2075     12       0.5,S,122,117.1,136,129,0.98,0.136,2.645,0.040,0.12952,0.00076,2.649,0.040,0.12832,0.00085,2065,27,2075,12,0.5
195833,195833.1,195833.1.pdf,STRICT_20COL,S         40     37.1      174     48          0.28     -0.040    2.471     0.034    0.14337       0.00076   2.470    0.034    0.14372     0.00077   2192     26     2272     9        3.6,S,40,37.1,174,48,0.28,-0.040,2.471,0.034,0.14337,0.00076,2.470,0.034,0.14372,0.00077,2192,26,2272,9,3.6
195833,195833.1,195833.1.pdf,STRICT_20COL,S         12     11.1       10     10          1.09      0.910    2.073     0.067    0.17345       0.00297   2.092    0.068    0.16533     0.00431   2519     70     2511     44       -0.3,S,12,11.1,10,10,1.09,0.910,2.073,0.067,0.17345,0.00297,2.092,0.068,0.16533,0.00431,2519,70,2511,44,-0.3
195833,195833.1,195833.1.pdf,STRICT_20COL,S         25    23.1        35     49          1.47      0.173    2.142     0.042    0.17134       0.00158   2.146    0.042    0.16980     0.00173   2466     41     2556     17       3.5,S,25,23.1,35,49,1.47,0.173,2.142,0.042,0.17134,0.00158,2.146,0.042,0.16980,0.00173,2466,41,2556,17,3.5
195833,195833.1,195833.1.pdf,STRICT_20COL,S         2      2.1        27     31           1.16     0.045     1.965    0.041    0.17188       0.00173   1.966    0.041    0.17148     0.00178   2651     47     2572     17       -3.1,S,2,2.1,27,31,1.16,0.045,1.965,0.041,0.17188,0.00173,1.966,0.041,0.17148,0.00178,2651,47,2572,17,-3.1
195833,195833.1,195833.1.pdf,STRICT_20COL,S         117   112.1       12      7          0.62      0.415     1.982    0.062    0.17562       0.00264   1.990    0.063    0.17192     0.00324   2624     70     2576     31       -1.9,S,117,112.1,12,7,0.62,0.415,1.982,0.062,0.17562,0.00264,1.990,0.063,0.17192,0.00324,2624,70,2576,31,-1.9
195833,195833.1,195833.1.pdf,STRICT_20COL,S         61    56.1        45     41          0.95      0.052    2.071     0.037    0.17287       0.00134   2.072    0.037    0.17241     0.00138   2539     38     2581     13       1.6,S,61,56.1,45,41,0.95,0.052,2.071,0.037,0.17287,0.00134,2.072,0.037,0.17241,0.00138,2539,38,2581,13,1.6
195833,195833.1,195833.1.pdf,STRICT_20COL,S         86    81.1        38     43           1.19    -0.068    2.002     0.041    0.17453       0.00154   2.001    0.041    0.17514     0.00160   2613     45     2607     15       -0.2,S,86,81.1,38,43,1.19,-0.068,2.002,0.041,0.17453,0.00154,2.001,0.041,0.17514,0.00160,2613,45,2607,15,-0.2
195833,195833.1,195833.1.pdf,STRICT_20COL,S         33    30.1       160     70          0.45      0.000    2.097     0.029    0.17583       0.00075   2.097    0.029    0.17583     0.00075   2514     29     2614     7        3.8,S,33,30.1,160,70,0.45,0.000,2.097,0.029,0.17583,0.00075,2.097,0.029,0.17583,0.00075,2514,29,2614,7,3.8
195833,195833.1,195833.1.pdf,STRICT_20COL,S         72     67.1       11     14          1.30     -0.199    2.032     0.064    0.17430       0.00260   2.028    0.064    0.17608     0.00288   2584     68     2616     27       1.0,S,72,67.1,11,14,1.30,-0.199,2.032,0.064,0.17430,0.00260,2.028,0.064,0.17608,0.00288,2584,68,2616,27,1.0
195833,195833.1,195833.1.pdf,STRICT_20COL,S         16    15.1        18     16          0.89      0.187    2.057     0.051    0.17799       0.00209   2.061    0.051    0.17632     0.00231   2550     53     2619     22       2.6,S,16,15.1,18,16,0.89,0.187,2.057,0.051,0.17799,0.00209,2.061,0.051,0.17632,0.00231,2550,53,2619,22,2.6
195833,195833.1,195833.1.pdf,STRICT_20COL,S         31    28.1        75     73          1.00      0.063    2.056     0.032    0.17905       0.00106   2.057    0.032    0.17849     0.00109   2554     34     2639     10       3.2,S,31,28.1,75,73,1.00,0.063,2.056,0.032,0.17905,0.00106,2.057,0.032,0.17849,0.00109,2554,34,2639,10,3.2
195833,195833.1,195833.1.pdf,STRICT_20COL,S         114   109.1       86     99          1.20      0.134     1.935    0.032    0.18003       0.00103   1.937    0.032    0.17884     0.00111   2683     37     2642     10       -1.6,S,114,109.1,86,99,1.20,0.134,1.935,0.032,0.18003,0.00103,1.937,0.032,0.17884,0.00111,2683,37,2642,10,-1.6
195833,195833.1,195833.1.pdf,STRICT_20COL,S         81    76.1        34     43          1.32      0.373     1.974    0.042    0.18281       0.00163   1.981    0.042    0.17948     0.00195   2634     46     2648     18       0.5,S,81,76.1,34,43,1.32,0.373,1.974,0.042,0.18281,0.00163,1.981,0.042,0.17948,0.00195,2634,46,2648,18,0.5
195833,195833.1,195833.1.pdf,STRICT_20COL,S         67    62.1        29     36          1.28      0.253     1.982    0.045    0.18208       0.00176   1.987    0.046    0.17982     0.00199   2628     50     2651     18       0.7,S,67,62.1,29,36,1.28,0.253,1.982,0.045,0.18208,0.00176,1.987,0.046,0.17982,0.00199,2628,50,2651,18,0.7
195833,195833.1,195833.1.pdf,STRICT_20COL,S         109   104.1       82     97          1.21      0.256     1.922    0.032    0.18232       0.00110   1.927    0.032    0.18003     0.00125   2695     38     2653     12       -1.6,S,109,104.1,82,97,1.21,0.256,1.922,0.032,0.18232,0.00110,1.927,0.032,0.18003,0.00125,2695,38,2653,12,-1.6
195833,195833.1,195833.1.pdf,STRICT_20COL,S      123   118.1       56     55       1.02   0.286    1.925   0.035   0.18278   0.00496       1.930    0.035   0.18023   0.00503   2691     41     2655     46       -1.3,S,123,118.1,56,55,1.02,0.286,1.925,0.035,0.18278,0.00496,1.930,0.035,0.18023,0.00503,2691,41,2655,46,-1.3
195833,195833.1,195833.1.pdf,STRICT_20COL,S       27   25.1       153     111      0.75   0.062    2.045   0.028   0.18109   0.00075       2.046    0.028   0.18054   0.00078   2565     30     2658     7        3.5,S,27,25.1,153,111,0.75,0.062,2.045,0.028,0.18109,0.00075,2.046,0.028,0.18054,0.00078,2565,30,2658,7,3.5
195833,195833.1,195833.1.pdf,STRICT_20COL,S       83   78.1        72     43       0.62   0.247    1.941   0.034   0.18283       0.00117   1.946    0.034   0.18063   0.00132   2673     39     2659     12       -0.6,S,83,78.1,72,43,0.62,0.247,1.941,0.034,0.18283,0.00117,1.946,0.034,0.18063,0.00132,2673,39,2659,12,-0.6
195833,195833.1,195833.1.pdf,STRICT_20COL,S       98   93.1        55     32       0.60   0.200    1.932   0.036   0.18261       0.00134   1.936    0.036   0.18083   0.00149   2684     42     2661     14       -0.9,S,98,93.1,55,32,0.60,0.200,1.932,0.036,0.18261,0.00134,1.936,0.036,0.18083,0.00149,2684,42,2661,14,-0.9
195833,195833.1,195833.1.pdf,STRICT_20COL,S       39   36.1        89     57       0.66   0.000    1.951   0.030   0.18095   0.00093       1.951    0.030   0.18095   0.00093   2668     34     2662     9        -0.2,S,39,36.1,89,57,0.66,0.000,1.951,0.030,0.18095,0.00093,1.951,0.030,0.18095,0.00093,2668,34,2662,9,-0.2
195833,195833.1,195833.1.pdf,STRICT_20COL,S      119   114.1      173     124      0.74   0.048    1.986   0.029   0.18145   0.00348       1.987    0.029   0.18101   0.00349   2627     32     2662     32       1.3,S,119,114.1,173,124,0.74,0.048,1.986,0.029,0.18145,0.00348,1.987,0.029,0.18101,0.00349,2627,32,2662,32,1.3
195833,195833.1,195833.1.pdf,STRICT_20COL,S       66   61.1        53     33       0.64   0.242    1.931   0.037   0.18334       0.00145   1.936    0.037   0.18117   0.00158   2685     42     2664     14       -1.0,S,66,61.1,53,33,0.64,0.242,1.931,0.037,0.18334,0.00145,1.936,0.037,0.18117,0.00158,2685,42,2664,14,-1.0
195833,195833.1,195833.1.pdf,STRICT_20COL,S       99   94.1       111     117      1.09   0.154    1.977   0.031   0.18283   0.00093       1.980    0.031   0.18145   0.00101   2636     35     2666     9        1.1,S,99,94.1,111,117,1.09,0.154,1.977,0.031,0.18283,0.00093,1.980,0.031,0.18145,0.00101,2636,35,2666,9,1.1
195833,195833.1,195833.1.pdf,STRICT_20COL,S       70   65.1        52     37       0.73   0.282    1.931   0.037   0.18433       0.00125   1.937    0.037   0.18181   0.00143   2683     43     2669     13       -0.7,S,70,65.1,52,37,0.73,0.282,1.931,0.037,0.18433,0.00125,1.937,0.037,0.18181,0.00143,2683,43,2669,13,-0.7
195833,195833.1,195833.1.pdf,STRICT_20COL,S       87   82.1       143     131      0.94   0.079    1.955   0.029   0.18251   0.00080       1.957    0.029   0.18181   0.00083   2661     33     2669     8        0.3,S,87,82.1,143,131,0.94,0.079,1.955,0.029,0.18251,0.00080,1.957,0.029,0.18181,0.00083,2661,33,2669,8,0.3
195833,195833.1,195833.1.pdf,STRICT_20COL,S       3     3.1       118     104      0.92   0.000    1.901   0.028   0.18191   0.00087       1.901    0.028   0.18191   0.00087   2724     33     2670     8        -2.0,S,3,3.1,118,104,0.92,0.000,1.901,0.028,0.18191,0.00087,1.901,0.028,0.18191,0.00087,2724,33,2670,8,-2.0
195833,195833.1,195833.1.pdf,STRICT_20COL,S       26   24.1        75     70       0.96   0.082    2.054   0.032   0.18295       0.00102   2.056    0.032   0.18222   0.00107   2555     33     2673     10       4.4,S,26,24.1,75,70,0.96,0.082,2.054,0.032,0.18295,0.00102,2.056,0.032,0.18222,0.00107,2555,33,2673,10,4.4
195833,195833.1,195833.1.pdf,STRICT_20COL,S      107   102.1       51     42       0.83   0.022    1.953   0.036   0.18266       0.00126   1.953    0.036   0.18246   0.00128   2665     41     2675     12       0.4,S,107,102.1,51,42,0.83,0.022,1.953,0.036,0.18266,0.00126,1.953,0.036,0.18246,0.00128,2665,41,2675,12,0.4
195833,195833.1,195833.1.pdf,STRICT_20COL,S      103   98.1        90     104      1.20   0.099    1.928   0.032   0.18357       0.00102   1.930    0.032   0.18269   0.00107   2692     37     2677     10       -0.5,S,103,98.1,90,104,1.20,0.099,1.928,0.032,0.18357,0.00102,1.930,0.032,0.18269,0.00107,2692,37,2677,10,-0.5
195833,195833.1,195833.1.pdf,STRICT_20COL,S       55   52.1        11     11       1.06   -0.098   1.910   0.057   0.18193   0.00269       1.908    0.057   0.18281   0.00283   2717     68     2678     26       -1.4,S,55,52.1,11,11,1.06,-0.098,1.910,0.057,0.18193,0.00269,1.908,0.057,0.18281,0.00283,2717,68,2678,26,-1.4
195833,195833.1,195833.1.pdf,STRICT_20COL,S       53   50.1        83     53       0.67   0.000    1.941   0.030   0.18286   0.00096       1.941    0.030   0.18286   0.00096   2679     34     2679     9        0.0,S,53,50.1,83,53,0.67,0.000,1.941,0.030,0.18286,0.00096,1.941,0.030,0.18286,0.00096,2679,34,2679,9,0.0
195833,195833.1,195833.1.pdf,STRICT_20COL,S      110   105.1      103     113      1.13   0.078    1.928   0.031   0.18360   0.00097       1.930    0.031   0.18291   0.00101   2692     36     2679     9        -0.5,S,110,105.1,103,113,1.13,0.078,1.928,0.031,0.18360,0.00097,1.930,0.031,0.18291,0.00101,2692,36,2679,9,-0.5
195833,195833.1,195833.1.pdf,STRICT_20COL,S       92    87.1       44     25       0.58   0.224    1.951   0.038   0.18493       0.00143   1.955    0.038   0.18293   0.00160   2663     43     2680     14       0.6,S,92,87.1,44,25,0.58,0.224,1.951,0.038,0.18493,0.00143,1.955,0.038,0.18293,0.00160,2663,43,2680,14,0.6
195833,195833.1,195833.1.pdf,STRICT_20COL,S      104   99.1        31     19       0.64   0.125    1.876   0.042   0.18411       0.00174   1.878    0.042   0.18299   0.00185   2752     51     2680     17       -2.7,S,104,99.1,31,19,0.64,0.125,1.876,0.042,0.18411,0.00174,1.878,0.042,0.18299,0.00185,2752,51,2680,17,-2.7
195833,195833.1,195833.1.pdf,STRICT_20COL,S      111   106.1       60     21       0.37   0.073    1.919   0.034   0.18365       0.00115   1.921    0.034   0.18300   0.00119   2702     40     2680     11       -0.8,S,111,106.1,60,21,0.37,0.073,1.919,0.034,0.18365,0.00115,1.921,0.034,0.18300,0.00119,2702,40,2680,11,-0.8
195833,195833.1,195833.1.pdf,STRICT_20COL,S       58   54.1        61     60       1.02   0.000    1.889   0.032   0.18302       0.00122   1.889    0.032   0.18302   0.00122   2738     38     2680     11       -2.2,S,58,54.1,61,60,1.02,0.000,1.889,0.032,0.18302,0.00122,1.889,0.032,0.18302,0.00122,2738,38,2680,11,-2.2
195833,195833.1,195833.1.pdf,STRICT_20COL,S       64   59.1        14      7       0.51   0.078    1.850   0.050   0.18390   0.00240       1.852    0.050   0.18320   0.00250   2784     63     2682     23       -3.8,S,64,59.1,14,7,0.51,0.078,1.850,0.050,0.18390,0.00240,1.852,0.050,0.18320,0.00250,2784,63,2682,23,-3.8
195833,195833.1,195833.1.pdf,STRICT_20COL,S       74   69.1        39     51       1.37   0.138    1.936   0.040   0.18454       0.00145   1.939    0.040   0.18331   0.00155   2682     46     2683     14       -0.1,S,74,69.1,39,51,1.37,0.138,1.936,0.040,0.18454,0.00145,1.939,0.040,0.18331,0.00155,2682,46,2683,14,-0.1
195833,195833.1,195833.1.pdf,STRICT_20COL,S       38   35.1       109     65       0.62   -0.055   1.939   0.028   0.18308   0.00082       1.938    0.028   0.18357   0.00085   2682     32     2685     8        0.1,S,38,35.1,109,65,0.62,-0.055,1.939,0.028,0.18308,0.00082,1.938,0.028,0.18357,0.00085,2682,32,2685,8,0.1
195833,195833.1,195833.1.pdf,STRICT_20COL,S       95   90.1        47     42       0.93   0.428    2.033   0.044   0.18749       0.00180   2.042    0.044   0.18367   0.00218   2569     46     2686     20       4.4,S,95,90.1,47,42,0.93,0.428,2.033,0.044,0.18749,0.00180,2.042,0.044,0.18367,0.00218,2569,46,2686,20,4.4
195833,195833.1,195833.1.pdf,STRICT_20COL,S       91   86.1        36     26       0.75   0.109    1.883   0.040   0.18474       0.00163   1.885    0.040   0.18377   0.00172   2743     48     2687     15       -2.1,S,91,86.1,36,26,0.75,0.109,1.883,0.040,0.18474,0.00163,1.885,0.040,0.18377,0.00172,2743,48,2687,15,-2.1
195833,195833.1,195833.1.pdf,STRICT_20COL,S       13   12.1        94     58       0.64   0.000    2.008   0.030   0.18393   0.00094       2.008    0.030   0.18393   0.00094   2605     33     2689     8        3.1,S,13,12.1,94,58,0.64,0.000,2.008,0.030,0.18393,0.00094,2.008,0.030,0.18393,0.00094,2605,33,2689,8,3.1
195833,195833.1,195833.1.pdf,STRICT_20COL,S      113   108.1       98     67       0.71   0.085    1.944   0.031   0.18473   0.00095       1.945    0.031   0.18396   0.00100   2674     36     2689     9        0.6,S,113,108.1,98,67,0.71,0.085,1.944,0.031,0.18473,0.00095,1.945,0.031,0.18396,0.00100,2674,36,2689,9,0.6
195833,195833.1,195833.1.pdf,STRICT_20COL,S       11   10.1       144     138      0.99   0.015    1.984   0.028   0.18414   0.00095       1.984    0.028   0.18400   0.00095   2631     31     2689     9        2.2,S,11,10.1,144,138,0.99,0.015,1.984,0.028,0.18414,0.00095,1.984,0.028,0.18400,0.00095,2631,31,2689,9,2.2
195833,195833.1,195833.1.pdf,STRICT_20COL,S       80   75.1        91     55       0.62   0.096    1.977   0.032   0.18489       0.00100   1.979    0.032   0.18403   0.00106   2637     36     2690     9        2.0,S,80,75.1,91,55,0.62,0.096,1.977,0.032,0.18489,0.00100,1.979,0.032,0.18403,0.00106,2637,36,2690,9,2.0
195833,195833.1,195833.1.pdf,STRICT_20COL,S      106   101.1       38     29       0.78   0.029    1.914   0.038   0.18478       0.00155   1.914    0.039   0.18452   0.00157   2709     45     2694     14       -0.6,S,106,101.1,38,29,0.78,0.029,1.914,0.038,0.18478,0.00155,1.914,0.039,0.18452,0.00157,2709,45,2694,14,-0.6
195833,195833.1,195833.1.pdf,STRICT_20COL,S       78   73.1       109     83       0.79   0.145    1.905   0.032   0.18586   0.00094       1.908    0.032   0.18457   0.00100   2716     38     2694     9        -1.0,S,78,73.1,109,83,0.79,0.145,1.905,0.032,0.18586,0.00094,1.908,0.032,0.18457,0.00100,2716,38,2694,9,-1.0
195833,195833.1,195833.1.pdf,STRICT_20COL,S       42   39.1       146     182       1.29   -0.007   1.947   0.027   0.18474   0.00073       1.947    0.027   0.18480   0.00073    2672     31     2696     7        0.9,S,42,39.1,146,182,1.29,-0.007,1.947,0.027,0.18474,0.00073,1.947,0.027,0.18480,0.00073,2672,31,2696,7,0.9
195833,195833.1,195833.1.pdf,STRICT_20COL,S       73   68.1        65      62       0.98   0.213    1.893   0.116   0.18672       0.00111   1.897    0.116   0.18481   0.00122    2729    144     2697     11       -1.4,S,73,68.1,65,62,0.98,0.213,1.893,0.116,0.18672,0.00111,1.897,0.116,0.18481,0.00122,2729,144,2697,11,-1.4
195833,195833.1,195833.1.pdf,STRICT_20COL,S       68   63.1        35      17       0.50   -0.062   1.878   0.040   0.18441       0.00153   1.876    0.040   0.18496   0.00158    2754     49     2698     14       -2.3,S,68,63.1,35,17,0.50,-0.062,1.878,0.040,0.18441,0.00153,1.876,0.040,0.18496,0.00158,2754,49,2698,14,-2.3
195833,195833.1,195833.1.pdf,STRICT_20COL,S       49   46.1        82     102       1.28   -0.014   1.980   0.031   0.18511       0.00103   1.980    0.031   0.18523   0.00103    2636     34     2700     9        2.4,S,49,46.1,82,102,1.28,-0.014,1.980,0.031,0.18511,0.00103,1.980,0.031,0.18523,0.00103,2636,34,2700,9,2.4
195833,195833.1,195833.1.pdf,STRICT_20COL,S       48   45.1        86      64       0.76   0.012    2.011   0.031   0.18562   0.00097       2.012    0.031   0.18551   0.00097    2601     33     2703     9        3.8,S,48,45.1,86,64,0.76,0.012,2.011,0.031,0.18562,0.00097,2.012,0.031,0.18551,0.00097,2601,33,2703,9,3.8
195833,195833.1,195833.1.pdf,STRICT_20COL,S       79   74.1        32      12       0.38   0.163    1.898   0.042   0.18702       0.00174   1.901    0.042   0.18556   0.00189    2725     51     2703     17       -0.8,S,79,74.1,32,12,0.38,0.163,1.898,0.042,0.18702,0.00174,1.901,0.042,0.18556,0.00189,2725,51,2703,17,-0.8
195833,195833.1,195833.1.pdf,STRICT_20COL,S      102    97.1       77      85       1.14   0.049    1.879   0.032   0.18607       0.00111   1.880    0.032   0.18564   0.00114    2749     39     2704     10       -1.7,S,102,97.1,77,85,1.14,0.049,1.879,0.032,0.18607,0.00111,1.880,0.032,0.18564,0.00114,2749,39,2704,10,-1.7
195833,195833.1,195833.1.pdf,STRICT_20COL,S       5     5.1        93      42       0.46   0.000    1.831   0.028   0.18651   0.00095       1.831    0.028   0.18651   0.00095    2809     35     2712     8        -3.6,S,5,5.1,93,42,0.46,0.000,1.831,0.028,0.18651,0.00095,1.831,0.028,0.18651,0.00095,2809,35,2712,8,-3.6
195833,195833.1,195833.1.pdf,STRICT_20COL,S       97   92.1        84      88       1.08   0.113    1.984   0.033   0.18822       0.00111   1.986    0.033   0.18721   0.00117    2629     37     2718     10       3.3,S,97,92.1,84,88,1.08,0.113,1.984,0.033,0.18822,0.00111,1.986,0.033,0.18721,0.00117,2629,37,2718,10,3.3
195833,195833.1,195833.1.pdf,STRICT_20COL,S      118   113.1       74      37       0.52   0.089    1.896   0.032   0.18830       0.00106   1.898    0.032   0.18751    0.00111   2729     38     2720     10       -0.3,S,118,113.1,74,37,0.52,0.089,1.896,0.032,0.18830,0.00106,1.898,0.032,0.18751,0.00111,2729,38,2720,10,-0.3
195833,195833.1,195833.1.pdf,STRICT_20COL,S       75   70.1        60      52       0.90   0.190    1.903   0.036   0.18956       0.00120   1.906    0.036   0.18786   0.00130    2719     42     2724     11       0.0,S,75,70.1,60,52,0.90,0.190,1.903,0.036,0.18956,0.00120,1.906,0.036,0.18786,0.00130,2719,42,2724,11,0.0
195833,195833.1,195833.1.pdf,STRICT_20COL,S       35   32.1        61      35       0.59   0.135    1.935   0.032   0.18932       0.00115   1.937    0.032   0.18812   0.00123    2683     36     2726     11       1.6,S,35,32.1,61,35,0.59,0.135,1.935,0.032,0.18932,0.00115,1.937,0.032,0.18812,0.00123,2683,36,2726,11,1.6
195833,195833.1,195833.1.pdf,STRICT_20COL,S       41   38.1        85      28       0.34   0.089    1.891   0.029   0.18915       0.00100   1.893    0.029   0.18836   0.00105    2734     35     2728     9        -0.2,S,41,38.1,85,28,0.34,0.089,1.891,0.029,0.18915,0.00100,1.893,0.029,0.18836,0.00105,2734,35,2728,9,-0.2
195833,195833.1,195833.1.pdf,STRICT_20COL,S      121   116.1       58      29       0.52   0.099    1.881   0.034   0.18963       0.00123   1.883    0.034   0.18874   0.00129    2746     41     2731     11       -0.5,S,121,116.1,58,29,0.52,0.099,1.881,0.034,0.18963,0.00123,1.883,0.034,0.18874,0.00129,2746,41,2731,11,-0.5
